"Sample","Num","Lett","Date","Time","Date.Time","C_ppm","Flush","Notes","Day","moles_C_P","mass_C_P","time_diff","mass_diff","rem_moles_C","rem_mass_C","adj_mass_diff","flux","time_hours","C_resp","C_resp_cum","time"
"1A","1","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3767,16,NA,NA,6.51461050052868e-05,0.782469867218499,21.5,0.630005603205126,4.52906565912562e-06,0.0543986076317578,0.640605172624215,0.0297955894243821,72,2.27717888206863,109.420527847675,31.9791666666667
"1B","1","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3693,16,NA,NA,6.38663567253847e-05,0.767098810628595,21.5,0.630836471128904,4.44009542849772e-06,0.0533299861916861,0.640309655786837,0.0297818444552017,72,2.33707800242043,112.010367120503,31.9791666666667
"1C","1","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3458,16,NA,NA,5.98022912419118e-05,0.718285320106602,21.5,0.587631339092417,4.15755483123344e-06,0.0499363910779449,0.596714621333026,0.0277541684340942,72,2.16872073993917,109.228719705423,31.9791666666667
"2A","2","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3607,16,NA,NA,6.23790816973903e-05,0.749235150267355,21.5,0.59760175417776,4.33669759290313e-06,0.0520880747883595,0.608143560275765,0.0282857469895705,72,2.20202127776313,111.295983648724,31.9791666666667
"2B","2","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3466,16,NA,NA,5.99406424073066e-05,0.719947055954159,21.5,0.587008188149583,4.16717323454457e-06,0.0500519177201148,0.596250319523176,0.027732573001078,72,2.15652299355674,105.529200577951,31.9791666666667
"2C","2","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3446,16,NA,NA,5.95947644938195e-05,0.715792716335266,21.5,0.587423622111472,4.14312722626676e-06,0.04976310111469,0.596348055219098,0.0277371188473999,72,2.15273228864528,105.865120851862,31.9791666666667
"3A","3","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,5552,16,NA,NA,9.60157087840064e-05,1.1532446782047,21.5,1.01095854625761,6.67517189792021e-06,0.0801754896659196,1.02085051499341,0.0474814193020191,72,3.65047892094663,138.818153877376,31.9791666666667
"3B","3","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,7398,16,NA,NA,0.000127940240198862,1.53669022502853,21.5,1.38401824403421,8.89461846196212e-06,0.106833262346627,1.39463225428357,0.0648666164783056,72,4.79726610632997,139.817834905045,31.9791666666667
"3C","3","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,6822,16,NA,NA,0.000117978956290434,1.41704524400441,21.5,1.23425430077311,8.20209342356117e-06,0.0985153441103933,1.2469622314118,0.0579982433214791,72,4.30395216318517,140.150447668756,31.9791666666667
"4A","4","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3766,16,NA,NA,6.51288111096124e-05,0.782262150237555,21.5,0.615049980577111,4.52786335871172e-06,0.0543841668014865,0.626674848945458,0.029147667392812,72,2.14649396785831,51.4225393919295,31.9791666666667
"4B","4","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3630,16,NA,NA,6.27768412979004e-05,0.754012640829082,21.5,0.614426829634277,4.36435050242261e-06,0.052420213884598,0.624131067576549,0.0290293519803046,72,2.13262170033563,51.9210273892013,31.9791666666667
"4C","4","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3478,16,NA,NA,6.01481691553988e-05,0.722439659725495,21.5,0.586800471168638,4.18160083951125e-06,0.0502252076833697,0.596230333335757,0.0277316434109654,72,2.07041303491472,50.2165065817689,31.9791666666667
"5A","5","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,7014,16,NA,NA,0.00012129938425991,1.45692690434578,21.5,1.28639126299022,8.43293510302816e-06,0.101287983522471,1.29824718464291,0.0603835899833912,72,4.38221012615381,110.961457585527,31.9791666666667
"5B","5","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,7376,16,NA,NA,0.000127559774494026,1.53212045144774,21.5,1.34039767803583,8.86816785285653e-06,0.10651556408066,1.35372656437618,0.0629640262500549,72,4.59597627115676,112.880289508595,31.9791666666667
"5C","5","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,7059,16,NA,NA,0.000122077609565256,1.46627416848829,21.5,1.29968514977068,8.48703862165323e-06,0.101937820884677,1.31126669564821,0.0609891486348005,72,4.5319046960112,114.136157518836,31.9791666666667
"6A","6","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3790,16,NA,NA,6.55438646057969e-05,0.787247357780226,21.5,0.65389305601376,4.5567185686451e-06,0.0547307467279963,0.663164069047896,0.0308448404208324,72,2.1507893838893,84.0615168751203,31.9791666666667
"6B","6","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,4074,16,NA,NA,7.04553309773131e-05,0.846238980368507,21.5,0.690451244660019,4.89817188619001e-06,0.0588319425250282,0.701281867363448,0.0326177612727185,72,2.44563100250875,82.9474974212403,31.9791666666667
"6C","6","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,3948,16,NA,NA,6.82763001223446e-05,0.820066640769481,21.5,0.691074395602853,4.7466820340398e-06,0.057012397910852,0.700042151201293,0.0325601000558741,72,2.45191925599492,80.3639511156135,31.9791666666667
"7A","7","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,2407,16,NA,NA,4.1626406888167e-05,0.499974773133774,21.5,0.391754226061611,2.8939370962345e-06,0.0347590784628726,0.399277898632927,0.0185710650526943,72,1.41497253112189,30.4413391307178,31.9791666666667
"7B","7","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,2408,16,NA,NA,4.16437007838414e-05,0.500182490114719,21.5,0.392377377004445,2.89513939664839e-06,0.0347735192931438,0.399872167915218,0.0185987054844287,72,1.39937415120499,29.4660773177272,31.9791666666667
"7C","7","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,2425,16,NA,NA,4.19376970103054e-05,0.503713678790778,21.5,0.371190244948091,2.91557850368453e-06,0.0350190134077549,0.380403494661141,0.0176931857981926,72,1.28344024795667,28.7433359904107,31.9791666666667
"8A","8","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,5187,16,NA,NA,8.97034368628676e-05,1.0774279801599,21.5,0.928494904822589,6.23633224685016e-06,0.0749045866169173,0.938848980127067,0.0436673944245147,72,3.1044076979063,61.5166102801422,31.9791666666667
"8B","8","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,5483,16,NA,NA,9.48224299824761e-05,1.13891220651952,21.5,0.995795206648656,6.59221316936176e-06,0.0791790723772041,1.00574493870554,0.0467788343583972,72,3.30447938663051,65.3403744412323,31.9791666666667
"8C","8","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,5681,16,NA,NA,9.82466213259979e-05,1.18004016874656,21.5,1.03422284812342,6.83026865131208e-06,0.0820383567709094,1.04436031097383,0.0485748981848293,72,3.42256019502443,67.1695441704267,31.9791666666667
"9A","9","A",0012-05-20,"7:00 AM",2022-12-05 07:00:00,8130,16,NA,NA,0.000140599371832488,1.68873905508001,21.5,1.49556226280149,9.77470236492998e-06,0.117403950105174,1.50899223495374,0.0701856853466856,72,4.90882357911894,61.4896196881867,31.9583333333333
"9B","9","B",0012-05-20,"7:00 AM",2022-12-05 07:00:00,8422,16,NA,NA,0.000145649189369399,1.74939241351585,21.5,1.568678640094,1.0125774085786e-05,0.121620672544376,1.58124216242998,0.0735461470897665,72,5.1013497563265,61.7024154277117,31.9583333333333
"9C","9","C",0012-05-20,"7:00 AM",2022-12-05 07:00:00,8672,16,NA,NA,0.000149972663287987,1.80132165875201,21.5,1.60129020610231,1.04263491892586e-05,0.125230880112186,1.61519672565352,0.0751254291001637,72,5.17459981477562,61.2245260404586,31.9583333333333
"1A","1","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3627,17,NA,NA,6.27249596108774e-05,0.753389489886248,22.75,0.60341782964421,4.36074360118094e-06,0.0523768913937843,0.613844109100045,0.0269821586417602,98.25,2.78920687374924,112.209734721424,36.0729166666667
"1B","1","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3659,17,NA,NA,6.32783642724567e-05,0.760036433276477,22.75,0.612557376805775,4.39921721442544e-06,0.0528389979624639,0.622810366298355,0.0273762798372903,98.25,2.80789285586867,114.818259976371,36.0729166666667
"1C","1","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3403,17,NA,NA,5.88511269798224e-05,0.706860886154646,22.75,0.566859640997952,4.09142830846946e-06,0.0491421454130267,0.576592760600767,0.025344736729704,98.25,2.60848371617159,111.837203421594,36.0729166666667
"2A","2","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3483,17,NA,NA,6.02346386337706e-05,0.723478244630218,22.75,0.597186320215871,4.18761234158071e-06,0.0502974118347259,0.605966345020784,0.0266358832976169,98.25,2.69802508785808,113.994008736583,36.0729166666667
"2B","2","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3469,17,NA,NA,5.99925240943296e-05,0.720570206896993,22.75,0.597186320215871,4.17078013578624e-06,0.0500952402109285,0.605764173396987,0.0266269966328346,98.25,2.67041385826595,108.199614436217,36.0729166666667
"2C","2","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3525,17,NA,NA,6.09609822520934e-05,0.732202357829894,22.75,0.594693716444535,4.23810895896411e-06,0.0509039267061179,0.604253546084095,0.0265605954322679,98.25,2.66737521398868,108.532496065851,36.0729166666667
"3A","3","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,5225,17,NA,NA,9.03606048984931e-05,1.0853212254358,22.75,0.935141848212818,6.282019662578e-06,0.0754533381672244,0.945582568498923,0.0415640689450076,98.25,4.37435961013519,143.192513487511,36.0729166666667
"3B","3","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,7239,17,NA,NA,0.000125190510786639,1.50366322505833,22.75,1.34662918746417,8.70345269615352e-06,0.1045371703335,1.35754645514923,0.0596723716549112,98.25,6.11797779204428,145.935812697089,36.0729166666667
"3C","3","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,6413,17,NA,NA,0.000110905752959624,1.33208899879804,22.75,1.10609292353027,7.71035255427995e-06,0.0926090445294565,1.12180454686537,0.0493100899721042,98.25,5.27152187304728,145.421969541803,36.0729166666667
"4A","4","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3433,17,NA,NA,5.93699438500529e-05,0.713092395582986,22.75,0.579530376835576,4.12749732088618e-06,0.0495753703211639,0.588815830699982,0.0258820145362629,98.25,2.70333312476581,54.1258725166953,36.0729166666667
"4B","4","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3452,17,NA,NA,5.96985278678657e-05,0.717039018220934,22.75,0.581815263625967,4.1503410287501e-06,0.0498497460963174,0.591216244132543,0.0259875272146173,98.25,2.70270419045054,54.6237315796518,36.0729166666667
"4C","4","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3228,17,NA,NA,5.58246952368106e-05,0.670510414489332,22.75,0.546295659884431,3.88102573603862e-06,0.0466150001155599,0.554931276386632,0.0243925835774344,98.25,2.56060265080514,52.7771092325741,36.0729166666667
"5A","5","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,6786,17,NA,NA,0.000117356376046158,1.4095674326904,22.75,1.25398741396286,8.15881060866112e-06,0.0979954742206287,1.26480359583601,0.0555957624543301,98.25,5.69748568850306,116.65894327403,36.0729166666667
"5B","5","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,7093,17,NA,NA,0.000122665602018184,1.47333654584041,22.75,1.30903241391319,8.52791683572551e-06,0.102428809113899,1.32045511065774,0.0580419828860545,98.25,5.94442019881137,118.824709707407,36.0729166666667
"5C","5","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,6967,17,NA,NA,0.000120486571163216,1.44716420624138,22.75,1.27538226300016,8.3764269835753e-06,0.100609264499723,1.28732482963447,0.0565857067971196,98.25,5.77586477309307,119.912022291929,36.0729166666667
"6A","6","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3492,17,NA,NA,6.03902836948398e-05,0.72534769745872,22.75,0.591162527768476,4.19843304530572e-06,0.050427379307167,0.600491304123696,0.0263952221592833,98.25,2.81191807424818,86.8734349493685,36.0729166666667
"6B","6","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3617,17,NA,NA,6.25520206541338e-05,0.751312320076802,22.75,0.619204320196004,4.34872059704204e-06,0.0522324830910719,0.628388688248512,0.0276214808021324,98.25,2.95925276692705,85.9067501881673,36.0729166666667
"6C","6","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,3711,17,NA,NA,6.4177646847523e-05,0.770837716285599,22.75,0.626889848490956,4.46173683594775e-06,0.0535899211365684,0.636897343868925,0.0279954876425901,98.25,2.97479324568705,83.3387443613005,36.0729166666667
"7A","7","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,2497,17,NA,NA,4.31828574988588e-05,0.518669301418793,22.75,0.368074490233921,3.00214413348465e-06,0.0360587531872841,0.378544092180569,0.0166393007551898,98.25,1.72970922031231,32.1710483510301,36.0729166666667
"7B","7","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,2388,17,NA,NA,4.12978228703543e-05,0.496028150495826,22.75,0.365581886462585,2.87109338837058e-06,0.034484702687719,0.374650727872923,0.0164681638625461,98.25,1.72265995667014,31.1887372743973,36.0729166666667
"7C","7","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,2261,17,NA,NA,3.91014981197115e-05,0.469648093915855,22.75,0.345433339310954,2.71840123580648e-06,0.0326507172432716,0.354068955813155,0.0155634705851936,98.25,1.63373324483385,30.3770692352446,36.0729166666667
"8A","8","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,5079,17,NA,NA,8.78356961300375e-05,1.05499454621788,22.75,0.890274980328773,6.10648380214999e-06,0.0733449769476235,0.901726558733865,0.039636332252038,98.25,4.09229557298565,65.6089058531279,36.0729166666667
"8B","8","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,5354,17,NA,NA,9.25915174404846e-05,1.11211671597766,22.75,0.943242810469659,6.43711641596988e-06,0.0773162052722142,0.954983205480176,0.0419772837573704,98.25,4.36014430243708,69.7005187436694,36.0729166666667
"8C","8","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,5567,17,NA,NA,9.62751172191217e-05,1.15636043291887,22.75,0.983747621753866,6.69320640412856e-06,0.0803921021199882,0.995747951709266,0.0437691407344732,98.25,4.53640091191074,71.7059450823374,36.0729166666667
"9A","9","A",0012-09-20,"9:15 AM",2022-12-09 09:15:00,8178,17,NA,NA,0.000141429478824857,1.69870947016535,22.75,1.48330696092575,9.83241278479673e-06,0.118097109958194,1.49828210191703,0.0658585539304189,98.25,6.68317325448776,68.1727929426745,36.0520833333333
"9B","9","B",0012-09-20,"9:15 AM",2022-12-09 09:15:00,8324,17,NA,NA,0.000143954387593312,1.72903614938327,22.75,1.51550309297217,1.00079486452247e-05,0.120205471177794,1.53034826649101,0.0672680556699345,98.25,6.91749771057031,68.6199131382821,36.0520833333333
"9C","9","C",0012-09-20,"9:15 AM",2022-12-09 09:15:00,8781,17,NA,NA,0.000151857697916491,1.82396280967498,22.75,1.60565226270215,1.05573999343727e-05,0.126804930611751,1.62082957531722,0.0712452560578998,98.25,7.19045990838987,68.4149859488484,36.0520833333333
"1A","1","A",NA,"9:15 AM",2022-12-13 09:15:00,2607,18,NA,NA,4.50851860230376e-05,0.541518169322704,18.25,0.422288622260475,3.1343971790126e-06,0.0376472445171204,0.430577658836166,0.0235932963745844,96,2.42762184078454,114.637356562209,40.0729166666667
"1B","1","B",NA,"9:15 AM",2022-12-13 09:15:00,2712,18,NA,NA,4.69010450688446e-05,0.563328452321893,18.25,0.444722056202497,3.26063872247111e-06,0.0391635316956005,0.452967770287375,0.0248201517965685,96,2.50542871842522,117.323688694796,40.0729166666667
"1C","1","C",NA,"9:15 AM",2022-12-13 09:15:00,2536,18,NA,NA,4.38573194301585e-05,0.526770263675634,18.25,0.390715641156888,3.04903384962638e-06,0.0366219455678624,0.40017438498455,0.0219273635607973,96,2.26906081394406,114.106264235539,40.0729166666667
"2A","2","A",NA,"9:15 AM",2022-12-13 09:15:00,2608,18,NA,NA,4.51024799187119e-05,0.541725886303649,18.25,0.413772226041744,3.13559947942649e-06,0.0376616853473916,0.422667777488828,0.0231598782185659,96,2.39019655277677,116.384205289359,40.0729166666667
"2B","2","B",NA,"9:15 AM",2022-12-13 09:15:00,2603,18,NA,NA,4.50160104403402e-05,0.540687301398926,18.25,0.407125282651515,3.12958797735704e-06,0.0375894811960354,0.416410736515922,0.0228170266584067,96,2.37331311797958,110.572927554197,40.0729166666667
"2C","2","C",NA,"9:15 AM",2022-12-13 09:15:00,2697,18,NA,NA,4.66416366337293e-05,0.560212697607723,18.25,0.411071905289464,3.24260421626275e-06,0.0389469192415319,0.421440421424213,0.0230926258314637,96,2.38335462065912,110.91585068651,40.0729166666667
"3A","3","A",NA,"9:15 AM",2022-12-13 09:15:00,3898,18,NA,NA,6.7411605338627e-05,0.809680791722248,18.25,0.678195942784285,4.68656701334527e-06,0.0562903563972901,0.687336988345979,0.0376623007312865,96,3.80286574446212,146.995379231973,40.0729166666667
"3B","3","B",NA,"9:15 AM",2022-12-13 09:15:00,5303,18,NA,NA,9.17095287610926e-05,1.10152314994948,18.25,0.913539282194574,6.37579909486147e-06,0.0765797229283811,0.926608233590045,0.0507730538953449,96,5.30138042641229,151.237193123502,40.0729166666667
"3C","3","C",NA,"9:15 AM",2022-12-13 09:15:00,4829,18,NA,NA,8.35122222114494e-05,1.00306530098172,18.25,0.806149603046189,5.80590869867736e-06,0.0697347693798137,0.819839510143324,0.0449227128845657,96,4.52317453712015,149.945144078923,40.0729166666667
"4A","4","A",NA,"9:15 AM",2022-12-13 09:15:00,2752,18,NA,NA,4.75928008958187e-05,0.571637131559679,18.25,0.420419169431973,3.30873073902673e-06,0.0397411649064501,0.430932093869435,0.0236127174722978,96,2.37574713641092,56.5016196531062,40.0729166666667
"4B","4","B",NA,"9:15 AM",2022-12-13 09:15:00,2623,18,NA,NA,4.53618883538272e-05,0.544841641017819,18.25,0.422911773203309,3.15363398563485e-06,0.0378782978014602,0.431388540572526,0.0236377282505494,96,2.382012262328,57.0057438419798,40.0729166666667
"4C","4","C",NA,"9:15 AM",2022-12-13 09:15:00,2560,18,NA,NA,4.4272372926343e-05,0.531755471218306,18.25,0.418549716603471,3.07788905955975e-06,0.0369685254943721,0.426419969101297,0.0233654777589752,96,2.29238694414766,55.0694961767217,40.0729166666667
"5A","5","A",NA,"9:15 AM",2022-12-13 09:15:00,5144,18,NA,NA,8.89597993488705e-05,1.06849614997928,18.25,0.914162433137408,6.18463332905287e-06,0.074283630915254,0.924891970028939,0.0506790120563802,96,5.1011891765141,121.760132450544,40.0729166666667
"5B","5","B",NA,"9:15 AM",2022-12-13 09:15:00,5392,18,NA,NA,9.324868547611e-05,1.12000996125356,18.25,0.948851168955164,6.48280383169772e-06,0.0778649568225213,0.960750413098665,0.0526438582519816,96,5.31292037462573,124.137630082032,40.0729166666667
"5C","5","C",NA,"9:15 AM",2022-12-13 09:15:00,5359,18,NA,NA,9.26779869188563e-05,1.11315530088238,18.25,0.971492319878132,6.44312791803933e-06,0.0773884094235704,0.981340966123117,0.0537721077327735,96,5.29717509743487,125.209197389364,40.0729166666667
"6A","6","A",NA,"9:15 AM",2022-12-13 09:15:00,2703,18,NA,NA,4.67454000077755e-05,0.561458999493391,18.25,0.438905980736047,3.24981801874609e-06,0.0390335642231593,0.447426070596078,0.0245164970189632,96,2.44376252055583,89.3171974699244,40.0729166666667
"6B","6","B",NA,"9:15 AM",2022-12-13 09:15:00,2675,18,NA,NA,4.62611709288936e-05,0.555642924026941,18.25,0.411695056232298,3.21615360715716e-06,0.0386292209755646,0.421702551610266,0.0231069891293296,96,2.43496655671018,88.3417167448775,40.0729166666667
"6C","6","C",NA,"9:15 AM",2022-12-13 09:15:00,2690,18,NA,NA,4.65205793640089e-05,0.55875867874111,18.25,0.416887980755914,3.23418811336552e-06,0.0388458334296332,0.42675106783117,0.0233836201551326,96,2.46619717429069,85.8049415355912,40.0729166666667
"7A","7","A",NA,"9:15 AM",2022-12-13 09:15:00,1855,18,NA,NA,3.20801764759243e-05,0.385314999652327,18.25,0.269616641266157,2.23026726776693e-06,0.0267877401531486,0.277660183727237,0.0152142566425883,96,1.52897075509335,33.7000191061234,40.0729166666667
"7B","7","B",NA,"9:15 AM",2022-12-13 09:15:00,1838,18,NA,NA,3.17861802494603e-05,0.381783810976268,18.25,0.269201207304267,2.20982816073079e-06,0.0265422460385375,0.277028137311279,0.0151796239622619,96,1.51909381559078,32.7078310899881,40.0729166666667
"7C","7","C",NA,"9:15 AM",2022-12-13 09:15:00,1865,18,NA,NA,3.22531154326679e-05,0.387392169461774,18.25,0.260477094104592,2.24229027190583e-06,0.026932148455861,0.269300441400319,0.0147561885698805,96,1.45534363944356,31.8324128746881,40.0729166666667
"8A","8","A",NA,"9:15 AM",2022-12-13 09:15:00,3995,18,NA,NA,6.90891132190392e-05,0.82982933887388,18.25,0.67487247108917,4.80319015349266e-06,0.0576911169336003,0.685645330471515,0.0375696071491241,96,3.70588509125578,69.3147909443836,40.0729166666667
"8B","8","B",NA,"9:15 AM",2022-12-13 09:15:00,4220,18,NA,NA,7.29802397457685e-05,0.876565659586426,18.25,0.713923263506764,5.07370774661802e-06,0.0609403037446291,0.725230433609145,0.0397386538963915,96,3.92236500738057,73.62288375105,40.0729166666667
"8C","8","C",NA,"9:15 AM",2022-12-13 09:15:00,4319,18,NA,NA,7.46923354175295e-05,0.897129640699947,18.25,0.73157920688706,5.19273548759319e-06,0.0623699459414818,0.743088548613238,0.0407171807459309,96,4.0553434310594,75.7612885133968,40.0729166666667
"9A","9","A",NA,"9:15 AM",2022-12-13 09:15:00,6429,18,NA,NA,0.000111182455290414,1.33541247049316,18.25,1.1551141310332,7.7295893609022e-06,0.0928400978137963,1.16764877170864,0.063980754614172,96,6.23228681014037,74.4050797528149,40.0520833333333
"9B","9","B",NA,"9:15 AM",2022-12-13 09:15:00,6554,18,NA,NA,0.000113344192249708,1.36137709311124,18.25,1.17256235743255,7.87987691263851e-06,0.0946452015977012,1.18568907214911,0.0649692642273485,96,6.34739135506958,74.9673044933516,40.0520833333333
"9C","9","C",NA,"9:15 AM",2022-12-13 09:15:00,7385,18,NA,NA,0.000127715419555095,1.53398990427625,18.25,1.33645105539788,8.87898855658154e-06,0.106645531553101,1.35018428498583,0.0739827005471688,96,6.97094191704329,75.3859278658917,40.0520833333333
"1A","1","A",NA,"9:30 AM",2022-12-19 09:30:00,9881,19,NA,NA,0.000170880983158279,2.05245148871409,95,1.93820714919454,1.18799303896523e-05,0.142689843910114,1.94614960584372,0.0204857853246707,144.25,3.17920376755878,117.816560329767,46.0833333333333
"1B","1","B",NA,"9:30 AM",2022-12-19 09:30:00,10647,19,NA,NA,0.000184128107244834,2.2115626961177,95,2.10479616791215,1.28008925066924e-05,0.153751519897883,2.11221875467156,0.0222338816281217,144.25,3.39377216075578,120.717460855552,46.0833333333333
"1C","1","C",NA,"9:30 AM",2022-12-19 09:30:00,9517,19,NA,NA,0.000164586005132815,1.97684250765024,95,1.87423031906358,1.14422930389961e-05,0.137433381691383,1.88136408921758,0.0198038325180798,144.25,3.00986251718901,117.116126752728,46.0833333333333
"2A","2","A",NA,"9:30 AM",2022-12-19 09:30:00,10178,19,NA,NA,0.000176017270173562,2.11414343205466,95,2.01506243214406,1.22370136125778e-05,0.146978770500672,2.02195070818344,0.0212836916650888,144.25,3.2054924778586,119.589697767218,46.0833333333333
"2B","2","B",NA,"9:30 AM",2022-12-19 09:30:00,10236,19,NA,NA,0.000177020316122675,2.12619101694944,95,2.02814860194357,1.23067470365834e-05,0.147816338656404,2.03496467383159,0.0214206807771746,144.25,3.1906446487913,113.763572202988,46.0833333333333
"2C","2","C",NA,"9:30 AM",2022-12-19 09:30:00,10072,19,NA,NA,0.000174184117232081,2.09212543207452,95,1.99366758310676,1.21095697687054e-05,0.14544804249192,2.00051253665533,0.0210580267016351,144.25,3.18436581394975,114.10021650046,46.0833333333333
"3A","3","A",NA,"9:30 AM",2022-12-19 09:30:00,14739,19,NA,NA,0.000254894728344285,3.06154058214321,95,2.96142099732789,1.77207058003325e-05,0.212843397367793,2.96838147751862,0.0312461208159855,144.25,4.97001990409699,151.96539913607,46.0833333333333
"3B","3","B",NA,"9:30 AM",2022-12-19 09:30:00,17726,19,NA,NA,0.000306551594723577,3.68199120422488,95,3.57896358167633,2.13119771366235e-05,0.255978157387985,3.58612623349087,0.0377486971946407,144.25,6.38463129736522,157.621824420867,46.0833333333333
"3C","3","C",NA,"9:30 AM",2022-12-19 09:30:00,16629,19,NA,NA,0.000287580191168812,3.4541256761286,95,3.35234435546572,1.99930535825856e-05,0.240136566580435,3.35942036229863,0.0353623196031435,144.25,5.79055796817602,155.735702047099,46.0833333333333
"4A","4","A",NA,"9:30 AM",2022-12-19 09:30:00,9646,19,NA,NA,0.000166816917674807,2.0036379981921,95,1.90601101714812,1.1597389792388e-05,0.139296248796373,1.9127982073756,0.0201347179723747,144.25,3.15528378144701,59.6569034345532,46.0833333333333
"4B","4","B",NA,"9:30 AM",2022-12-19 09:30:00,9790,19,NA,NA,0.000169307238651913,2.03354924344813,95,1.93737628127076,1.17705210519883e-05,0.141375728355431,1.94406238568634,0.020463814586172,144.25,3.18082377709853,60.1865676190783,46.0833333333333
"4C","4","C",NA,"9:30 AM",2022-12-19 09:30:00,10062,19,NA,NA,0.000174011178275337,2.09004826226508,95,1.99429073404959,1.20975467645665e-05,0.145303634189208,2.00094795680463,0.0210626100716277,144.25,3.20437583478223,58.273872011504,46.0833333333333
"5A","5","A",NA,"9:30 AM",2022-12-19 09:30:00,19023,19,NA,NA,0.000328981777413212,3.95140012851009,95,3.84795707199965,2.28713607734395e-05,0.274707914249782,3.85514860547473,0.0405805116365761,144.25,6.58209314635447,128.342225596898,46.0833333333333
"5B","5","B",NA,"9:30 AM",2022-12-19 09:30:00,18942,19,NA,NA,0.00032758097186359,3.93457505305357,95,3.8305088456003,2.27739744399144e-05,0.273538206997811,3.83774370156619,0.0403973021217494,144.25,6.71059369195535,130.848223773988,46.0833333333333
"5C","5","C",NA,"9:30 AM",2022-12-19 09:30:00,18852,19,NA,NA,0.000326024521252898,3.91588052476856,95,3.80973714750584,2.26657674026642e-05,0.2722385322734,3.81711641177444,0.0401801727555204,144.25,6.7763082302182,131.985505619582,46.0833333333333
"6A","6","A",NA,"9:30 AM",2022-12-19 09:30:00,10227,19,NA,NA,0.000176864671061605,2.12432156412094,95,2.02669458307696,1.22959263328584e-05,0.147686371183962,2.03348177330444,0.0214050712979415,144.25,3.31209311485675,92.6292905847811,46.0833333333333
"6B","6","B",NA,"9:30 AM",2022-12-19 09:30:00,9691,19,NA,NA,0.000167595142980152,2.01298526233461,95,1.91577371525251,1.16514933110131e-05,0.139946086158578,1.92253202381945,0.0202371791980995,144.25,3.12619814061582,91.4679148854933,46.0833333333333
"6C","6","C",NA,"9:30 AM",2022-12-19 09:30:00,9829,19,NA,NA,0.000169981700583213,2.04165020570497,95,1.94485409258476,1.181741076813e-05,0.141938920736009,1.95158351949116,0.0205429844156964,144.25,3.16820635467104,88.9731478902622,46.0833333333333
"7A","7","A",NA,"9:30 AM",2022-12-19 09:30:00,6813,19,NA,NA,0.000117823311229365,1.41517579117591,95,1.31941826296042,8.19127271983616e-06,0.0983853766379521,1.32607548571546,0.0139586893233206,144.25,2.10409872779118,35.8041178339146,46.0833333333333
